"CodeNum","CodeName","FullName","AC001A","AC002A","AC013A","AC004A","AC014A","AC014C","AC022A","AC024A","AC025A","AC077A","AC028A","AC029A","AC035A","AC042A","AC044A","AC046A","AC142A","AC148A","AC152A","AC9964","AC9969","AC9974","AC9996","AC9997","AC9999","AM011A","AS001A","AS003A","AU001A","AU002A","AU004A","AU004B","AU004D","AU005B","AU005D","AU005E","AU005J","AU010A","AU010B","AU014A","AU023A","AU034A","AU9990","AU9991","AU9999","BR001A","BR003A","BR006A","BR9997","BR9999","CA002A","CA005A","CM004A","CM009A","CM010A","CM013A","CM014A","CM015A","CM017A","CM019A","CM020A","CM022A","CM031A","CM101A","CM047A","CM048A","CM052A","CM070A","CM103A","CM9999","CO001A","CY019A","CY004A","CY9991","CY010A","CY9988","CY9999","DE001A","DP9999","DT004B","DT002A","EU002A","EU002B","EU002D","EU002E","EU002K","EU003A","EU004A","EU007A","EU008A","EU009A","EU009C","EU009F","EU011A","EU013A","EU014A","EU015A","EU015B","EU016A","EU017A","EU052A","EU019A","EU020A","EU025A","EU026A","EU027A","EU028A","EU028B","EU029A","EU031A","EU032A","EU040A","EU043A","EU045A","EU047A","EU048A","EU049A","EU049B","EU049D","EU050A","EU051A","EU051B","EU053A","EU056A","EU057A","EU058A","EU9960","EU9961","EU9962","EU9963","EU9964","EU9965","EU9974","EU9979","EU9995","EU9999","FR001A","FR002A","FR002C","FR005D","FR006A","FR007A","FR009A","FR010A","FR013A","FR9991","FR9999","FU002A","FU002B","FU002D","FU002F","GO003A","GO004A","GO005A","GO006C","GO023A","GO025B","GO025F","GO9999","HN001A","KR001A","ME019A","MR001A","NA001A","NA002A","NA003A","NA003B","NA005A","NA006A","NA006B","NA007A","NA013A","NA014A","NA015A","NA032A","NA033A","NA036A","NA037A","NA039A","NA167A","NA042A","NA044A","NA045A","NA046A","NA048A","NA068A","NA086A","NA099A","NA115A","NA133A","NA135A","NA140A","NA156A","NA158A","NA738A","NA9955","NA9963","NA9968","NA9995","NA9999","NE003A","NE003C","NE003D","NE004A","NE012A","NE020A","NE9999","NI152A","NI002A","NI005A","NI008A","NI009A","NI017A","NI020B","NI025A","NI027A","NI9999","PE002A","PI002A","PI005A","PI007A","PI008A","PI011A","PI012A","PI015A","PI016A","PI017A","PI018A","PI019A","PI020A","PI022A","PI022B","PI023A","PI026A","PI027A","PI030A","PI9995","PI9999","RH003A","RZ011A","SA001A","SA001B","SA003A","SA005A","SA9999","SE001A","SP002A","ST010A","SU004A","SU005A","SU006A","SU016A","SU9999","SY002A","SY003A","SY010A","SY9999","TA001A","TA9996","TA003A","TA004A","TA005A","TA9999","TE001A"
125,"narroch1994","",0,0,0,0,0,0,0.18797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56391,2.81955,0,0,0,0,0,0,1.31579,0,0,0,0.56391,0,0,0,0,0,0,0.18797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37594,0,0,0.75188,0,0,0,0.75188,0,1.12782,0,0,1.69173,0,3.00752,0.56391,0.18797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18797,0,0,18.2331,4.51128,0.37594,0,0,0,0,0.18797,0,1.12782,0,0,0,0.37594,0,0,0,0.56391,0,0,0,1.31579,0,0,0,0,0,0,0,0,0,0,0,0,12.9699,0,0.56391,0.18797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18797,0,0.18797,0.18797,0,0,0,8.45865,0,0,0,0,0,0,0,0.18797,0,0,0,0,0,1.31579,0,0,0,0,0,0,0,0.18797,0,0,0,0.18797,0,0,0,0,0,0,0,0,0,0,0,0.18797,0,0,0,0,0.75188,0,0.37594,0,0.18797,2.06767,0,0,0,0,0.37594,0,0,0,0,0.18797,0,0,0,0,0,0,0,0,0.18797,0,0,0,0.18797,0,0,0,0,0,0,1.31579,0,12.406,16.1654,0,0,0
126,"narroch1995","",0,0,0,0,0,0,0.431965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215983,0.215983,2.80778,0,0,0,0,0,0,2.37581,0,0,0,0.647948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2959,0,0,2.59179,0,3.45572,0.431965,0.647948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4708,3.88769,0,0,0,0,0,0,0,0,0,0,0,0.647948,0,0,0,0.431965,0,0,0,0.215983,0,0,0,0,0,0,0,0,0,0.431965,0,0,11.0151,0,1.51188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215983,0,0,0,0,0,0,0,0,0,0,11.879,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215983,0,0,0,0,0,0,0,0.863931,0,0,0,0.215983,1.2959,0,0.215983,0,0,1.2959,0,0.215983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431965,0,0,0,0,0,0,0,0,15.7667,16.1987,1.2959,0,0
127,"narroch1996","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44928,4.96894,0,0,0,0,0,0,0.828157,0,0,0,0.207039,0,0,0,0,0,0,0.207039,0,0,0,0,0,0,0,0.207039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621118,0,1.65631,0,0,1.86335,0,2.69151,0.207039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207039,0,0.207039,20.0828,6.21118,0,0.207039,0,0,0,0,0,1.0352,0,0,0,0,0.207039,0,0,0.621118,0,0,0,0,0,0,0,0,0,0,0,0.207039,0,0.621118,0,0,10.1449,0,0.207039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207039,10.352,0,0,0,0,0,0,0,0.207039,0,0,0,0,0,3.31263,0,0,0,0,0,0,0,0,0,0,0,0.621118,0,0,0,0,0,0,0,0,0,0,0,1.24224,0,0,0,0,1.0352,0,0.207039,0,0,1.0352,0,0,0,0,0,0,0,0,0,0.207039,0,0,0,0,0,0,0,0,0.207039,0,0,0.207039,0,0,0,0,0,0,0,1.86335,0,13.2505,11.1801,0,0,0
128,"narroch1998","",0,0,0,0,0,0,0,0,0,0,0.198413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198413,0.396825,3.37302,0.396825,0,0,0,0,0,0.396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793651,0,0,0,0,3.1746,0.198413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198413,19.8413,5.15873,0.198413,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0.198413,0,0,0,0.793651,0,0,0,0,0,0.396825,0,0,0,0,0,0,18.6508,0,2.38095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1032,0,0,0,0,0,0,0,0,0,0,0,0,0.198413,2.57937,0,0,0,0,0,0.198413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825,0,0,0,0,0,0,0,0,0,0.396825,0,0,0,0,0,0,0,0,0,0.992063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18254,0,11.5079,11.9048,0,0,0
129,"narroch1999","",0,0,0,0,0,0,0.17094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17094,3.4188,0,0,0,0,0.17094,0,0.34188,0,0,0,0.17094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512821,0,1.02564,0,0,3.07692,0,2.39316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512821,0,0,18.9744,7.86325,0.34188,0,0,0,1.19658,0,0,1.02564,0,0,0,0,0,0,0,0,0,0,0,0.683761,0,0,0,0,0,0,0,0,0,0,0,0,9.57265,0,2.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34188,0,0,0,0,0,0,0,0,0,0,9.23077,0,0,0,0.17094,0,0,0,0,0,0,0,0,0.683761,2.05128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34188,0,0,0,0,0,0,0,0,0,0,0,0,1.53846,0,0,0,0,0,0,1.19658,0,19.1453,11.1111,0,0,0
130,"narroch2000","",0,0,0,0,0,0,0.396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595238,3.76984,0,0,0,0,0,0,0.992063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198413,0,0,0,0,0,0,0.595238,0,0.396825,0,0,1.98413,0,2.57937,0.595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2698,4.16667,0.198413,0,0,0,0,1.98413,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5873,0,0,0,0,0,0,0,0,0,0.793651,0,0,9.92063,0,1.38889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825,0,0,0,0,0,0,0,0,0,0,9.3254,0,0,0,0,0,0,0,0,0,0,0,0,0.595238,2.57937,0,0,0,0,0,0,0,0,0,0,0,0,0.595238,0,0,0,0,0,0,0,0,0,0,1.78571,0,0,0,0,0,0,0,0,0,0.595238,0,0,0,1.19048,0.396825,0,0,0,0,0.198413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96825,0,18.0556,11.9048,0,0,0
131,"narroch2001","",0,0,0,0,0,0,0.397614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198807,0,0,0,0,0,0,0,0.397614,0,2.98211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994036,0,0,0,0,0,0.198807,0,0.596421,0,0,4.37376,0,0.994036,0.596421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.839,3.18091,0.397614,0,0,0,0.198807,2.18688,0,0.198807,0,0,0,0,0,0,0,0,0,0,0,0.795229,0,0,0,0,0,0,0,0,0,0,0,0,8.74751,0,0.397614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55467,0,0.198807,0,0,0,0,0,0,0,0,0,0,0.596421,2.18688,0,0,0,0,0,0,0,0,0,0,0,0,0.198807,0,0,0,0,0,0,0,0,0,0,1.39165,0,0,0,0,0,0,0,0,0,0.397614,0,0,0,0.397614,0,0,0,0,0,0.198807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54871,0,12.7237,10.9344,0,0,0
132,"narroch2002","",0,0,0,0,0,0,0.398406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406,0,3.38645,0,0,0,0,0,0,0.59761,0,0,0,0.199203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796813,0,0,2.98805,0,1.39442,0.199203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3068,5.17928,0,0,0,0,0,0,0,0.199203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59761,0,0,9.96016,0,0.796813,0,0,0,0,0,0,0,0,0,0,0.398406,0,0,0,0,0,0,0.59761,0,0,0,0,0,0,0,0,0,0,8.36653,0,0,0,0,0,0,0,0,0,0,0,0,3.58566,0.996016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79283,0,0,0,0,0,0,0,0,0,0.398406,0,0,0,0,0.796813,0,0,0,0,0,0,0,0,0,0,0,0,0.199203,0,0,0,0,0.199203,0,0,0,0,0,0,7.37052,0,9.96016,14.9402,0,0,0
133,"narroch2003","",0,0,0,0,0,0,0.399202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399202,0.199601,3.79242,0,0,0,0,0,0,0.798403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399202,0,0,2.19561,0,0.998004,1.39721,0.399202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9361,3.99202,0,0,0,0,0,0.598802,0,1.1976,0,0,0,0,0,0,0,0,0,0,0,0.598802,0,0,0,0,0,0,0,0,0,0,0,0,9.18164,0,0.399202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998004,0,0,0,2.19561,0,0,0,0,0,0,0,0,0,0,0,0,0.798403,0.998004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19561,0,0,0,0,0,0,0,0,0,0.399202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78443,0,8.58283,17.1657,0,0,0
134,"narroch2004","",0,0,0,0,0,0.372439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372439,3.72439,0,0,0,0,0,0,0.372439,0,0,0,0.18622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744879,0,0.372439,0,0,2.04842,0,0,0.558659,0.558659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372439,0,1.30354,35.1955,1.11732,0.558659,0,0,0,0,1.67598,0,0.558659,0,0,0,0,0,0,0,0,0,0,0,1.11732,0,0,0,0,0,0,0,0,0,0,0,0,12.1043,0,2.97952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18622,0,0,0,0,0,0,0.744879,0,0,0,1.30354,0,0,0,0,0,0,0,0,0,0,0,0,1.48976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72439,0,0,0,0,0,0,0,0,0,0.931099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18622,0,0,0,0,0,0,5.21415,0,5.95903,13.9665,0,0,0
135,"narroch2005","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587084,0.195695,2.54403,0,0,0,0,0.195695,0,0.587084,0,0.195695,0,0,0,0,0,0,0,0,0.391389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34834,0,0.978474,0.978474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782779,0,0,21.135,4.10959,0.587084,0,0,0,0.391389,0.195695,0,0.587084,0,0,0,0,0,0,0,0,0,0,0,0.587084,0,0,0,0,0,0,0,0,0,0.391389,0,0,19.1781,0,0.978474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391389,0,0,0,2.54403,0,0,0,0,0,0,0,0,0,0,0,0,3.7182,1.17417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76125,0,0,0,0,0,0,0,0,0,0.391389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41487,0,10.5675,13.1115,0,0,0
136,"rld1992","",0,0,0.3861,0,0,6.56371,3.28185,0,0,0,0.19305,0,0,0,0,0.579151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19305,0,0,0.965251,0.3861,0,0,0,0,0,0,0.3861,0.19305,1.1583,0,0,0,0,0,0,2.89575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19305,0,0,0,0,0,0,0,0,0.19305,0,0,0.772201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8108,0.965251,0.3861,0,0,0,0.19305,0.3861,0,0.3861,0,0,0,0.579151,0,0,0,0,0,0,0,0.3861,0,0,0,0.3861,0,0,0,0,0,0,0,0,3.0888,0,1.9305,0,0,0,0,0,0,0,0.19305,0,0,0,0,0,0,0,0.19305,0,0.965251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3861,0.19305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772201,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73745,0,0,0,0,0,0.19305,0,0,0,0,0,0,0,0,0,0,0,0,0.3861,0,0,0,0,0,0,2.12355,0,0,5.01931,0,0,0
137,"rld1993","",0,0,0,0,0,7.46812,2.73224,0,0,0,0,0,0,0.182149,0,0.546448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182149,0,0.546448,0,0,0.364299,0,0,0,0,0,0,0,0,0,1.63934,0,0,0,0,0,0,4.73588,0,0.182149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182149,0,0,0,0,0,0,0,0,0.364299,0,0,1.45719,0,0,0,0,0,0,0,0.182149,0.182149,0,0,0,1.0929,0,0,0,0,0,0,0,54.0984,0.728597,0.546448,0,0,0,0.182149,0.182149,0,0,0,0,0,0.182149,0,0,0,0,0,0,0,0.364299,0,0,0,2.36794,0,0.182149,0,0,0,0,0,0,2.91439,0,1.45719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728597,0,0.546448,0,0,0,0,0,0.182149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27505,0.364299,0,0,0,0,0,0,0,0,0,0,0,0,1.27505,0,0,0,0,0.182149,0,0,0,0,0,0.728597,0,0,0,0,0,0,0.182149,0,0,0,0,0,0,2.36794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46084,0,0,3.46084,0,0,0
138,"rld1994","",0,0,0,0.204082,0,7.95918,3.87755,0,0,0,0,0,0,0.204082,0,1.42857,0,0,0,0,0,0,0,0,0.204082,0,0,0,0,0,0,0,4.08163,0,0,0,0,0,0.408163,0,0,0,0,0,0,0.408163,0,1.42857,0.204082,0,0,0,0,0,4.08163,0,0.204082,0,0.816327,0,0,0,0.204082,0,0,0.204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204082,0.612245,0,0,0,0,0,0,0,0.204082,0,0,1.63265,0,0,0.408163,1.42857,0,0,0,0.204082,0,0,0,0,0,1.63265,0,0,0,0.408163,0,0.408163,30.8163,2.85714,0,0,0,0,0,0,0,0.204082,0.204082,0,0,0.204082,0,0,0.204082,0.612245,0,0,0,0,0,0,0,2.65306,0,0,0,0,0,0,0,0,2.44898,0,1.02041,0,0,0,0,0,0,0,0.204082,0,0,0,0,0,0,0,0,0,1.42857,0,0.408163,0,0.204082,0,0.204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204082,0.408163,0,0,0.204082,0,0,0.204082,0,0.408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63265,0,0,0,0,0,0,0.204082,0,0,0.204082,0,0,0,1.42857,0.612245,0,0,0,0,0.204082,0,0,0,0,0,0,0,0,0,0,0,0.204082,0,0,0,0,0,0,0,6.32653,0,0,10.2041,0.816327,0,0
139,"rld1995","",0,0,0.214592,0,0,10.3004,2.36052,0,0,0,0.214592,0,0,0.429185,0,0.858369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93562,0,0,0,0,0.643777,0,0,0,0,1.50215,0,0,1.28755,0,1.28755,0,0,0,0,0,0,4.29185,0,0,0,0.643777,0,0,0,0,0,0,0.429185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214592,0,0,0,0,0.214592,0.429185,0,0.429185,0,0,4.29185,0,0,0,0,0,0,0,0.429185,0.214592,0,0,0,0,0.429185,0,0,0,0,0,0.429185,33.2618,2.14592,0.429185,0,0,0,0.643777,0,0,0.429185,0,0,0,1.50215,0,0,0.214592,0.214592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64807,0,1.07296,0.214592,0,0,0,0,0,0,0,0,0,0,0,0,0.214592,0,0.429185,0,0.858369,0,0,0,0,0,0,0,0,0,0,0.214592,0,0,0,0.429185,0,0.214592,0,0,0,0,0,0,2.14592,0.214592,0,0,0.643777,0,0,1.07296,0,0.214592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858369,0,0,0.214592,0,0,0,0,0,0,0,0,0,0,0.858369,0.643777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214592,0,0,0,0,0,0,0,0,0,0,1.71674,0,0.429185,8.15451,0,0,0
140,"rld1996","",0,0,0,0,0,4.08163,2.2449,0,0,0,0.204082,0,0,0,0,0.612245,0,0,0,0,0,0,0,0,1.22449,0,0,0,0,0,0,0,1.63265,0,0,0,0,0.816327,0,0,0,0,0,0,0,1.63265,0,6.93878,0,0,0,0,0,0,3.26531,0,0,0,0.816327,0,0,0,0,0,0,0.204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83673,0,0,0,0,0.204082,0,0,0.816327,0,0,2.04082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204082,0,0,0,0,0,0,23.6735,1.83673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408163,0,0,0,0.816327,0,0,0,0,0,0,0,0,0,1.63265,0,0,4.89796,0,2.04082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65306,0.816327,0,0,0.204082,0,0,0,0,0.816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204082,5.71429,0,0,0,0,0.408163,0,0,0,0,0,0,0,0,0.204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38776,0,0,14.898,0,0,0
141,"rld1998","",0,0,0,0,0,4.07767,1.94175,0,0,0,0.38835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35922,0,0,0,0,0.38835,0.194175,0,0,0,0,0,0,1.94175,0,6.40777,0,0,0,0,0,0,5.24272,0,0,0,0.194175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35922,0,0,0,0,0,0,0,0.194175,0,0,0.194175,0,0,0.38835,0,0,0,0,0,0,0,0,0,0,0.776699,0,0,0,0.38835,0,0.38835,31.2621,4.46602,0,0,0,0,0.194175,0.582524,0,0,0,0,0,0.194175,0,0,0,0,0,0,0,0.38835,0,0,0,3.8835,0,0,0,0,0,0,0,0,6.79612,0,1.16505,0.194175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38835,0.38835,0,0.194175,0,0.38835,0,0,0,0,0,0,0,0.194175,0,0,0,0,3.1068,0.582524,0,0,0,0,0,0.776699,0,0,0,0,0,0,0.194175,0,0,0.970874,0,0,0,0,0,0,0,3.68932,0,0,0,0,0,0,0,0,0,0.194175,0,0,0,0.776699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21359,0,0.38835,6.60194,0,0,0
142,"rld1999","",0,0,0.798403,0,0,5.18962,2.79441,0,0,0,0.199601,0,0,0.199601,0,0.798403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19361,0,1.79641,0,0,0.399202,0.598802,0,0,0,0,0,0.399202,0.798403,0,3.99202,0,0,0,0,0,0,3.99202,0,0.399202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39521,0,0.399202,0,0,0,0,0,0,0,0,0.199601,0,0,0,0,0,0,0,0,0,0,0,0,0.399202,0,0,0,0,0,0,0,29.5409,5.58882,0.199601,0,0,0,0.199601,0.399202,0,0.199601,0,0,0,0.199601,0,0,0,0,0,0,0,2.19561,0,0,0,3.19361,0,0,0,0,0,2.39521,0,0,2.79441,0,1.59681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399202,0,0.798403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399202,0.399202,0,0,4.79042,0.399202,0,0,0.798403,0,0,0.399202,0,0,0,0,0,0,0.399202,0,0,0,0,0,0,0,0,0,0,0.798403,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19561,0.399202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39721,0,0,0,0,0,0,4.39122,0,0.598802,3.99202,0,0,0
143,"rld2000","",0,0,0.204918,0,0,8.19672,2.66393,0,0,0,0,0,0,0.819672,0,0.204918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66393,0,0.409836,0,0,0.204918,0,0,0,0,0,0,0,1.22951,0,3.89344,0,0,0,0,0,0,2.45902,0,0.614754,0,0.204918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918,0,0,0,0,0,0,0,0,0.819672,0,0,0,0,0.204918,0.409836,0,1.02459,0,0,2.04918,0,0,0.409836,0,0,0,0,0,0.409836,0,0,0,0.614754,0,0,0,0,0.204918,0,0,37.7049,3.68852,0,0,0,0,0.204918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63934,0,0,0,3.68852,0,0,0,0,0,1.43443,0.204918,0,4.5082,0,1.02459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918,0,0.204918,0,0,0,0,0,0.204918,0,0,0,0,0.204918,0,0,0,0,0,0,0,0,0,0,0,0,2.04918,0.614754,0,0,0.409836,0,0,0,0,0,0,0,0,0,0.409836,0,0,0,0,0,0.204918,0,0,0,0,1.43443,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02459,0.614754,0,0,0,0,0.204918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89344,0,0.409836,3.68852,0,0,0
