AMPHCODE,Year,TaxonCode,Abun
RLGH,1999,EU009A,1
RLGH,1999,EU011A,12
RLGH,1999,EU014A,10
RLGH,1999,EU015A,6
RLGH,1999,EU040A,1
RLGH,1999,EU047A,71
RLGH,1999,EU048A,24
RLGH,1999,EU051A,4
RLGH,1999,EU056A,1
RLGH,1999,EU9961,10
RLGH,1999,EU9964,1
RLGH,1999,EU9965,7
RLGH,1999,FR005D,9
RLGH,1999,FR9991,1
RLGH,1999,FU002B,50
RLGH,1999,FU002F,8
RLGH,1999,GO004A,1
RLGH,1999,NA006A,4
RLGH,1999,NA033A,3
RLGH,1999,NA140A,12
RLGH,1999,NA156A,60
RLGH,1999,NA158A,8
RLGH,1999,NA167A,25
RLGH,1999,NE003D,1
RLGH,1999,NE006A,1
RLGH,1999,PE002A,11
RLGH,1999,PI002A,11
RLGH,1999,PI008A,1
RLGH,1999,PI018A,2
RLGH,1999,PI030A,3
RLGH,1999,SA001A,1
RLGH,1999,SE001A,2
RLGH,1999,SU004A,2
RLGH,1999,SU006A,1
RLGH,1999,TA001A,8
RLGH,1999,TA003B,7
RLGH,1999,TA004A,54
RLGH,1999,TA005A,1
RLGH,2000,AC014C,1
RLGH,2000,AC022A,13
RLGH,2000,AU004A,2
RLGH,2000,AU004D,1
RLGH,2000,AU005E,1
RLGH,2000,AU010A,13
RLGH,2000,BR001A,5
RLGH,2000,BR003A,1
RLGH,2000,BR006A,24
RLGH,2000,CM010A,9
RLGH,2000,CM014A,7
RLGH,2000,CM017A,5
RLGH,2000,EU002A,2
RLGH,2000,EU009A,6
RLGH,2000,EU011A,15
RLGH,2000,EU014A,6
RLGH,2000,EU015A,7
RLGH,2000,EU047A,102
RLGH,2000,EU048A,22
RLGH,2000,EU051A,3
RLGH,2000,EU051B,8
RLGH,2000,EU058A,3
RLGH,2000,EU9961,2
RLGH,2000,EU9999,6
RLGH,2000,FR005D,18
RLGH,2000,FU002B,39
RLGH,2000,FU002F,18
RLGH,2000,NA003B,1
RLGH,2000,NA006A,5
RLGH,2000,NA032A,1
RLGH,2000,NA140A,13
RLGH,2000,NA156A,44
RLGH,2000,NA158A,6
RLGH,2000,NA167A,21
RLGH,2000,PE002A,11
RLGH,2000,PI023A,1
RLGH,2000,PI9999,4
RLGH,2000,SU006A,1
RLGH,2000,TA001A,10
RLGH,2000,TA003B,22
RLGH,2000,TA004A,48
RLGH,2001,AC014B,5
RLGH,2001,AC014C,2
RLGH,2001,AC022A,10
RLGH,2001,AC042A,1
RLGH,2001,AC142A,2
RLGH,2001,AU005D,2
RLGH,2001,AU010A,5
RLGH,2001,BR001A,8
RLGH,2001,BR003A,4
RLGH,2001,BR006A,22
RLGH,2001,CM004A,1
RLGH,2001,CM010A,3
RLGH,2001,CM014A,3
RLGH,2001,CM017A,2
RLGH,2001,EU002B,1
RLGH,2001,EU007A,6
RLGH,2001,EU009A,6
RLGH,2001,EU011A,8
RLGH,2001,EU014A,3
RLGH,2001,EU015A,4
RLGH,2001,EU020A,1
RLGH,2001,EU040A,1
RLGH,2001,EU047A,93
RLGH,2001,EU048A,20
RLGH,2001,EU051A,1
RLGH,2001,EU051B,23
RLGH,2001,EU9961,3
RLGH,2001,EU9965,1
RLGH,2001,EU9999,2
RLGH,2001,FR005D,8
RLGH,2001,FU002A,1
RLGH,2001,FU002B,55
RLGH,2001,FU002F,3
RLGH,2001,ME019A,1
RLGH,2001,NA006A,4
RLGH,2001,NA032A,2
RLGH,2001,NA140A,10
RLGH,2001,NA156A,56
RLGH,2001,NA158A,2
RLGH,2001,NA167A,21
RLGH,2001,NI005A,1
RLGH,2001,PE002A,21
RLGH,2001,PI018A,2
RLGH,2001,PI022B,2
RLGH,2001,SE001A,3
RLGH,2001,SU006A,3
RLGH,2001,TA001A,19
RLGH,2001,TA003B,11
RLGH,2001,TA004A,46
RLGH,2002,AC004A,1
RLGH,2002,AC013A,3
RLGH,2002,AC014B,3
RLGH,2002,AC022A,13
RLGH,2002,AU005E,3
RLGH,2002,AU010A,13
RLGH,2002,BR001A,6
RLGH,2002,BR003A,1
RLGH,2002,BR006A,16
RLGH,2002,CM010A,3
RLGH,2002,CM014A,2
RLGH,2002,CM017A,3
RLGH,2002,CM048A,2
RLGH,2002,CM9999,1
RLGH,2002,EU002E,2
RLGH,2002,EU009A,4
RLGH,2002,EU011A,19
RLGH,2002,EU014A,5
RLGH,2002,EU015A,6
RLGH,2002,EU027A,1
RLGH,2002,EU047A,84
RLGH,2002,EU048A,15
RLGH,2002,EU051A,2
RLGH,2002,EU051B,29
RLGH,2002,EU9961,3
RLGH,2002,EU9965,2
RLGH,2002,FR005D,5
RLGH,2002,FR9991,1
RLGH,2002,FU002B,59
RLGH,2002,FU002F,8
RLGH,2002,NA006A,4
RLGH,2002,NA032A,2
RLGH,2002,NA033A,3
RLGH,2002,NA099A,1
RLGH,2002,NA140A,13
RLGH,2002,NA156A,47
RLGH,2002,NA158A,2
RLGH,2002,NA167A,11
RLGH,2002,PE002A,25
RLGH,2002,PI018A,1
RLGH,2002,PI023A,5
RLGH,2002,PI9999,4
RLGH,2002,RZ011A,1
RLGH,2002,SA9999,2
RLGH,2002,TA001A,14
RLGH,2002,TA003B,13
RLGH,2002,TA004A,36
RLGH,2003,AC014C,1
RLGH,2003,AC022A,7
RLGH,2003,AC042A,1
RLGH,2003,AU005E,14
RLGH,2003,AU010A,3
RLGH,2003,BR001A,2
RLGH,2003,BR003A,8
RLGH,2003,BR006A,18
RLGH,2003,CM014A,1
RLGH,2003,CM017A,4
RLGH,2003,CY006A,1
RLGH,2003,EU009A,8
RLGH,2003,EU011A,20
RLGH,2003,EU014A,6
RLGH,2003,EU015A,15
RLGH,2003,EU047A,118
RLGH,2003,EU048A,31
RLGH,2003,EU051A,1
RLGH,2003,EU051B,19
RLGH,2003,EU9999,4
RLGH,2003,FU002B,75
RLGH,2003,FU002F,11
RLGH,2003,NA006A,4
RLGH,2003,NA032A,2
RLGH,2003,NA140A,3
RLGH,2003,NA156A,18
RLGH,2003,NA158A,2
RLGH,2003,NA167A,10
RLGH,2003,PE002A,17
RLGH,2003,PI023A,1
RLGH,2003,PI9999,4
RLGH,2003,TA001A,21
RLGH,2003,TA003B,12
RLGH,2003,TA004A,58
SCOATT,1991,AC022A,85
SCOATT,1991,AC028A,1
SCOATT,1991,AC9975,4
SCOATT,1991,AU005E,60
SCOATT,1991,AU023A,4
SCOATT,1991,BR001A,4
SCOATT,1991,BR006A,35
SCOATT,1991,CM014A,10
SCOATT,1991,CM017A,2
SCOATT,1991,CM048A,1
SCOATT,1991,CY006A,8
SCOATT,1991,EU002B,5
SCOATT,1991,EU008A,2
SCOATT,1991,EU009A,18
SCOATT,1991,EU011A,7
SCOATT,1991,EU015A,7
SCOATT,1991,EU045A,2
SCOATT,1991,EU047A,33
SCOATT,1991,EU048A,5
SCOATT,1991,EU051B,7
SCOATT,1991,EU056A,3
SCOATT,1991,EU9999,9
SCOATT,1991,FR005A,2
SCOATT,1991,FR005D,2
SCOATT,1991,FU002B,5
SCOATT,1991,FU002F,3
SCOATT,1991,NA032A,4
SCOATT,1991,NA037A,1
SCOATT,1991,NA044A,2
SCOATT,1991,NA140A,16
SCOATT,1991,NA156A,1
SCOATT,1991,NE020A,1
SCOATT,1991,PE002A,1
SCOATT,1991,PI011A,1
SCOATT,1991,PI015A,1
SCOATT,1991,PI017A,1
SCOATT,1991,PI022B,3
SCOATT,1991,SP002A,1
SCOATT,1991,SU004A,3
SCOATT,1991,SU006A,3
SCOATT,1991,TA001A,4
SCOATT,1991,TA003A,224
SCOATT,1991,TA004A,2
SCOATT,1991,TA005A,3
SCOATT,1992,AC013A,1
SCOATT,1992,AC014B,1
SCOATT,1992,AC014C,2
SCOATT,1992,AC022A,56
SCOATT,1992,AU005E,15
SCOATT,1992,AU023A,15
SCOATT,1992,AU9999,25
SCOATT,1992,BR001A,1
SCOATT,1992,BR006A,25
SCOATT,1992,CM010A,1
SCOATT,1992,CM014A,18
SCOATT,1992,EU002C,1
SCOATT,1992,EU007A,3
SCOATT,1992,EU009A,10
SCOATT,1992,EU011A,11
SCOATT,1992,EU015A,18
SCOATT,1992,EU040A,19
SCOATT,1992,EU043A,3
SCOATT,1992,EU047A,14
SCOATT,1992,EU048A,1
SCOATT,1992,EU051B,23
SCOATT,1992,EU056A,2
SCOATT,1992,EU057A,12
SCOATT,1992,EU9965,1
SCOATT,1992,EU9999,7
SCOATT,1992,FR005D,3
SCOATT,1992,FU002B,1
SCOATT,1992,GO004A,2
SCOATT,1992,NA006A,3
SCOATT,1992,NA032A,1
SCOATT,1992,NA033A,3
SCOATT,1992,NA044A,3
SCOATT,1992,NA140A,6
SCOATT,1992,PE002A,12
SCOATT,1992,PI017A,2
SCOATT,1992,PI9999,2
SCOATT,1992,SU004A,1
SCOATT,1992,SU006A,5
SCOATT,1992,TA001A,6
SCOATT,1992,TA003A,149
SCOATT,1992,TA004A,1
SCOATT,1992,TA005A,1
SCOATT,1993,AC013A,1
SCOATT,1993,AC014C,1
SCOATT,1993,AC022A,60
SCOATT,1993,AC048A,1
SCOATT,1993,AU005E,45
SCOATT,1993,AU010B,14
SCOATT,1993,AU023A,5
SCOATT,1993,BR001A,1
SCOATT,1993,BR006A,20
SCOATT,1993,CM010A,4
SCOATT,1993,CM014A,23
SCOATT,1993,CY006A,2
SCOATT,1993,EU002A,2
SCOATT,1993,EU004A,1
SCOATT,1993,EU007A,1
SCOATT,1993,EU009A,19
SCOATT,1993,EU011A,2
SCOATT,1993,EU015A,7
SCOATT,1993,EU026A,1
SCOATT,1993,EU029A,1
SCOATT,1993,EU040A,3
SCOATT,1993,EU043A,1
SCOATT,1993,EU045A,4
SCOATT,1993,EU047A,30
SCOATT,1993,EU048A,10
SCOATT,1993,EU049A,1
SCOATT,1993,EU051A,2
SCOATT,1993,EU051B,37
SCOATT,1993,EU056A,21
SCOATT,1993,EU9999,20
SCOATT,1993,FR005D,4
SCOATT,1993,FR007A,4
SCOATT,1993,FU002B,3
SCOATT,1993,FU002F,2
SCOATT,1993,NA037A,1
SCOATT,1993,NA167A,1
SCOATT,1993,PE002A,7
SCOATT,1993,PI011A,1
SCOATT,1993,PI018A,1
SCOATT,1993,SU004A,1
SCOATT,1993,SU006A,2
SCOATT,1993,TA001A,12
SCOATT,1993,TA003A,100
SCOATT,1993,TA004A,2
SCOATT,1993,TA005A,8
SCOATT,1994,AC014B,1
SCOATT,1994,AC014C,2
SCOATT,1994,AC022A,49
SCOATT,1994,AC028A,1
SCOATT,1994,AU005E,30
SCOATT,1994,AU010A,1
SCOATT,1994,AU023A,21
SCOATT,1994,AU9990,4
SCOATT,1994,BR001A,2
SCOATT,1994,BR006A,29
SCOATT,1994,CM014A,10
SCOATT,1994,CM017A,3
SCOATT,1994,EU007A,2
SCOATT,1994,EU009A,14
SCOATT,1994,EU011A,8
SCOATT,1994,EU015A,14
SCOATT,1994,EU029A,1
SCOATT,1994,EU040A,3
SCOATT,1994,EU045A,1
SCOATT,1994,EU047A,26
SCOATT,1994,EU048A,9
SCOATT,1994,EU049D,16
SCOATT,1994,EU051B,14
SCOATT,1994,EU056A,1
SCOATT,1994,EU057A,1
SCOATT,1994,EU9961,4
SCOATT,1994,FU002B,6
SCOATT,1994,FU002F,1
SCOATT,1994,NA044A,4
SCOATT,1994,NA140A,4
SCOATT,1994,NA167A,2
SCOATT,1994,NE020A,3
SCOATT,1994,PE002A,12
SCOATT,1994,PI007A,1
SCOATT,1994,PI9999,1
SCOATT,1994,SU004A,1
SCOATT,1994,TA001A,3
SCOATT,1994,TA003A,181
SCOATT,1994,TA003B,2
SCOATT,1994,TA005A,3
SCOATT,1995,AC014C,7
SCOATT,1995,AC022A,52
SCOATT,1995,AC046A,2
SCOATT,1995,AC9975,2
SCOATT,1995,AU005E,62
SCOATT,1995,AU010A,4
SCOATT,1995,AU010B,2
SCOATT,1995,AU023A,7
SCOATT,1995,AU9990,1
SCOATT,1995,AU9999,2
SCOATT,1995,BR003A,1
SCOATT,1995,BR006A,23
SCOATT,1995,CM010A,1
SCOATT,1995,CM014A,15
SCOATT,1995,CM017A,2
SCOATT,1995,EU002A,1
SCOATT,1995,EU009A,3
SCOATT,1995,EU011A,12
SCOATT,1995,EU015A,12
SCOATT,1995,EU040A,1
SCOATT,1995,EU043A,2
SCOATT,1995,EU047A,21
SCOATT,1995,EU048A,12
SCOATT,1995,EU049A,2
SCOATT,1995,EU051A,14
SCOATT,1995,EU056A,7
SCOATT,1995,EU057A,2
SCOATT,1995,EU9999,12
SCOATT,1995,FR007A,1
SCOATT,1995,FR9991,1
SCOATT,1995,FU002B,1
SCOATT,1995,NA033A,1
SCOATT,1995,NA044A,3
SCOATT,1995,NA140A,8
SCOATT,1995,NA167A,2
SCOATT,1995,NE020A,1
SCOATT,1995,PE002A,9
SCOATT,1995,PI011A,2
SCOATT,1995,PI017A,1
SCOATT,1995,PI9999,2
SCOATT,1995,SU005A,2
SCOATT,1995,SU006A,2
SCOATT,1995,TA001A,2
SCOATT,1995,TA003A,160
SCOATT,1995,TA005A,2
SCOATT,1996,AC022A,13
SCOATT,1996,AC9999,1
SCOATT,1996,AU004D,1
SCOATT,1996,AU005E,14
SCOATT,1996,AU010B,6
SCOATT,1996,AU023A,1
SCOATT,1996,BR006A,6
SCOATT,1996,CM014A,20
SCOATT,1996,EU009A,226
SCOATT,1996,EU011A,28
SCOATT,1996,EU015A,10
SCOATT,1996,EU040A,8
SCOATT,1996,EU045A,1
SCOATT,1996,EU047A,6
SCOATT,1996,EU048A,4
SCOATT,1996,EU051B,6
SCOATT,1996,EU056A,28
SCOATT,1996,EU9999,12
SCOATT,1996,FU002B,2
SCOATT,1996,NA033A,1
SCOATT,1996,NA044A,2
SCOATT,1996,NA140A,4
SCOATT,1996,NI9999,4
SCOATT,1996,PE002A,42
SCOATT,1996,PI9999,1
SCOATT,1996,SU006A,2
SCOATT,1996,TA001A,6
SCOATT,1996,TA003A,50
SCOATT,1996,TA005A,2
SCOATT,1997,AC014B,2
SCOATT,1997,AC022A,81
SCOATT,1997,AC028A,3
SCOATT,1997,AU004D,5
SCOATT,1997,AU005E,28
SCOATT,1997,AU010A,2
SCOATT,1997,AU023A,32
SCOATT,1997,AU9999,1
SCOATT,1997,BR001A,1
SCOATT,1997,BR006A,21
SCOATT,1997,CM014A,21
SCOATT,1997,CM9999,2
SCOATT,1997,EU002B,7
SCOATT,1997,EU004A,2
SCOATT,1997,EU009A,20
SCOATT,1997,EU015A,1
SCOATT,1997,EU040A,12
SCOATT,1997,EU047A,45
SCOATT,1997,EU048A,17
SCOATT,1997,EU049D,3
SCOATT,1997,EU051B,12
SCOATT,1997,EU056A,2
SCOATT,1997,EU057A,17
SCOATT,1997,EU9961,81
SCOATT,1997,EU9963,1
SCOATT,1997,EU9999,15
SCOATT,1997,FR005A,1
SCOATT,1997,FU002A,7
SCOATT,1997,FU002B,2
SCOATT,1997,FU002F,3
SCOATT,1997,NA033A,1
SCOATT,1997,NA044A,3
SCOATT,1997,NA140A,2
SCOATT,1997,NA167A,1
SCOATT,1997,PE002A,25
SCOATT,1997,PI022B,1
SCOATT,1997,PI9999,2
SCOATT,1997,TA001A,28
SCOATT,1997,TA003A,154
SCOATT,1998,AC013A,3
SCOATT,1998,AC022A,41
SCOATT,1998,AU004D,11
SCOATT,1998,AU005E,104
SCOATT,1998,AU010A,6
SCOATT,1998,BR006A,16
SCOATT,1998,CM014A,11
SCOATT,1998,EU002B,7
SCOATT,1998,EU009A,3
SCOATT,1998,EU015A,5
SCOATT,1998,EU032A,2
SCOATT,1998,EU047A,59
SCOATT,1998,EU048A,9
SCOATT,1998,EU049A,5
SCOATT,1998,EU051B,12
SCOATT,1998,EU057A,4
SCOATT,1998,EU9961,2
SCOATT,1998,EU9963,1
SCOATT,1998,EU9999,9
SCOATT,1998,FR005D,1
SCOATT,1998,FR007A,1
SCOATT,1998,FU002B,6
SCOATT,1998,FU002F,1
SCOATT,1998,NA044A,2
SCOATT,1998,NA167A,1
SCOATT,1998,PE002A,16
SCOATT,1998,PI9999,1
SCOATT,1998,TA001A,3
SCOATT,1998,TA003A,183
SCOATT,1999,AC014C,1
SCOATT,1999,AC022A,25
SCOATT,1999,AU005E,57
SCOATT,1999,AU023A,4
SCOATT,1999,AU9999,1
SCOATT,1999,BR006A,3
SCOATT,1999,CM014A,25
SCOATT,1999,EU002A,6
SCOATT,1999,EU009A,32
SCOATT,1999,EU015A,2
SCOATT,1999,EU043A,28
SCOATT,1999,EU047A,37
SCOATT,1999,EU048A,21
SCOATT,1999,EU049D,73
SCOATT,1999,EU056A,38
SCOATT,1999,EU057A,20
SCOATT,1999,EU9961,8
SCOATT,1999,EU9965,4
SCOATT,1999,EU9999,14
SCOATT,1999,FU002B,2
SCOATT,1999,NA140A,1
SCOATT,1999,NA9968,2
SCOATT,1999,PE002A,12
SCOATT,1999,PI005A,1
SCOATT,1999,PI008A,1
SCOATT,1999,TA001A,6
SCOATT,1999,TA003A,56
SCOATT,1999,TA005A,4
SCOATT,2000,AC013A,8
SCOATT,2000,AC014B,3
SCOATT,2000,AC014C,3
SCOATT,2000,AC022A,45
SCOATT,2000,AU005E,26
SCOATT,2000,AU010B,69
SCOATT,2000,AU023A,4
SCOATT,2000,BR001A,2
SCOATT,2000,BR006A,13
SCOATT,2000,CM014A,24
SCOATT,2000,CY006A,2
SCOATT,2000,EU002B,9
SCOATT,2000,EU009A,5
SCOATT,2000,EU011A,2
SCOATT,2000,EU015A,1
SCOATT,2000,EU040A,4
SCOATT,2000,EU045A,2
SCOATT,2000,EU047A,35
SCOATT,2000,EU048A,4
SCOATT,2000,EU049A,8
SCOATT,2000,EU051A,1
SCOATT,2000,EU051B,2
SCOATT,2000,EU056A,40
SCOATT,2000,EU057A,4
SCOATT,2000,EU9999,7
SCOATT,2000,FR005D,1
SCOATT,2000,FR007A,1
SCOATT,2000,FU002B,6
SCOATT,2000,NA046A,2
SCOATT,2000,NA167A,10
SCOATT,2000,NI005A,2
SCOATT,2000,PE002A,7
SCOATT,2000,TA001A,13
SCOATT,2000,TA003A,145
SCOATT,2001,AC013A,1
SCOATT,2001,AC014C,3
SCOATT,2001,AC022A,84
SCOATT,2001,AC046A,2
SCOATT,2001,AU004D,5
SCOATT,2001,AU005E,54
SCOATT,2001,AU010A,3
SCOATT,2001,AU023A,46
SCOATT,2001,BR006A,10
SCOATT,2001,CM010A,3
SCOATT,2001,CM014A,6
SCOATT,2001,EU002B,2
SCOATT,2001,EU009A,5
SCOATT,2001,EU011A,7
SCOATT,2001,EU015A,5
SCOATT,2001,EU047A,32
SCOATT,2001,EU048A,12
SCOATT,2001,EU049A,32
SCOATT,2001,EU051B,33
SCOATT,2001,EU056A,6
SCOATT,2001,EU057A,8
SCOATT,2001,EU9999,6
SCOATT,2001,FR005D,14
SCOATT,2001,FU002F,7
SCOATT,2001,NA006A,1
SCOATT,2001,NA033A,1
SCOATT,2001,NA044A,12
SCOATT,2001,NA140A,9
SCOATT,2001,NA167A,1
SCOATT,2001,PE002A,10
SCOATT,2001,PI022B,5
SCOATT,2001,SU006A,1
SCOATT,2001,TA001A,17
SCOATT,2001,TA003A,173
SCOATT,2001,TA003B,2
SCOATT,2002,AC014B,5
SCOATT,2002,AC014C,4
SCOATT,2002,AC022A,48
SCOATT,2002,AU004D,6
SCOATT,2002,AU005E,50
SCOATT,2002,AU010A,2
SCOATT,2002,AU023A,53
SCOATT,2002,BR001A,1
SCOATT,2002,BR006A,17
SCOATT,2002,CM010A,2
SCOATT,2002,CM014A,11
SCOATT,2002,CM048A,1
SCOATT,2002,CY006A,1
SCOATT,2002,EU009A,5
SCOATT,2002,EU011A,9
SCOATT,2002,EU015A,4
SCOATT,2002,EU047A,43
SCOATT,2002,EU048A,4
SCOATT,2002,EU049D,16
SCOATT,2002,EU051B,30
SCOATT,2002,EU057A,32
SCOATT,2002,EU9961,8
SCOATT,2002,EU9999,13
SCOATT,2002,FR005D,2
SCOATT,2002,FR009A,1
SCOATT,2002,FU002B,2
SCOATT,2002,NA044A,4
SCOATT,2002,NA140A,3
SCOATT,2002,NA158A,3
SCOATT,2002,PE002A,28
SCOATT,2002,PI018A,1
SCOATT,2002,TA001A,19
SCOATT,2002,TA003A,82
SCOATT,2002,TA004A,1
SCOATT,2003,AC013A,2
SCOATT,2003,AC014C,5
SCOATT,2003,AC022A,99
SCOATT,2003,AC028A,1
SCOATT,2003,AU004D,2
SCOATT,2003,AU005E,79
SCOATT,2003,AU023A,39
SCOATT,2003,BR001A,2
SCOATT,2003,BR006A,14
SCOATT,2003,CM014A,7
SCOATT,2003,EU002B,4
SCOATT,2003,EU009A,12
SCOATT,2003,EU015A,6
SCOATT,2003,EU040A,14
SCOATT,2003,EU047A,31
SCOATT,2003,EU048A,6
SCOATT,2003,EU051B,4
SCOATT,2003,EU056A,3
SCOATT,2003,EU057A,3
SCOATT,2003,EU9999,2
SCOATT,2003,FR005D,1
SCOATT,2003,FU002B,5
SCOATT,2003,FU002F,1
SCOATT,2003,NA006A,1
SCOATT,2003,NA040A,2
SCOATT,2003,NA133A,16
SCOATT,2003,PE002A,15
SCOATT,2003,SU006A,1
SCOATT,2003,TA001A,10
SCOATT,2003,TA003A,112
SCOATT,2003,TA003B,2
SCOATT,2003,TA004A,1
TINK,1991,AC002B,3
TINK,1991,AC004A,4
TINK,1991,AC013A,3
TINK,1991,AC035A,3
TINK,1991,AC046A,5
TINK,1991,AC9969,2
TINK,1991,AC9974,1
TINK,1991,AC9999,3
TINK,1991,BR001A,97
TINK,1991,BR006A,21
TINK,1991,CA005A,1
TINK,1991,CM004A,1
TINK,1991,CM009A,1
TINK,1991,CM010A,15
TINK,1991,CM017A,5
TINK,1991,CM048A,30
TINK,1991,CY9988,1
TINK,1991,EU002B,2
TINK,1991,EU002C,3
TINK,1991,EU004A,1
TINK,1991,EU011A,9
TINK,1991,EU013A,1
TINK,1991,EU016A,1
TINK,1991,EU018A,1
TINK,1991,EU020A,3
TINK,1991,EU032A,2
TINK,1991,EU047A,9
TINK,1991,EU048A,1
TINK,1991,EU049A,7
TINK,1991,EU049B,1
TINK,1991,EU051A,4
TINK,1991,EU056A,1
TINK,1991,EU9961,2
TINK,1991,EU9999,1
TINK,1991,FR002C,4
TINK,1991,FR005D,70
TINK,1991,FR9999,4
TINK,1991,FU002B,47
TINK,1991,FU002F,15
TINK,1991,NA003B,7
TINK,1991,NA006A,2
TINK,1991,NA032A,5
TINK,1991,NA045A,2
TINK,1991,NA086A,1
TINK,1991,NA156A,5
TINK,1991,NA158A,2
TINK,1991,NE004A,2
TINK,1991,NI002A,1
TINK,1991,NI005A,16
TINK,1991,NI008A,2
TINK,1991,NI025A,1
TINK,1991,PE002A,6
TINK,1991,PI011A,1
TINK,1991,PI018A,2
TINK,1991,PI020A,1
TINK,1991,PI022A,1
TINK,1991,PI026A,1
TINK,1991,PI9999,2
TINK,1991,SA001A,2
TINK,1991,SA001B,2
TINK,1991,SP002A,1
TINK,1991,SY9999,1
TINK,1991,TA001A,35
TINK,1991,TA005A,5
TINK,1992,AC002A,1
TINK,1992,AC013A,8
TINK,1992,AC024A,1
TINK,1992,AC046A,3
TINK,1992,AC9969,3
TINK,1992,AS003A,2
TINK,1992,AU9999,1
TINK,1992,BR001A,84
TINK,1992,BR006A,12
TINK,1992,CM004A,4
TINK,1992,CM009A,2
TINK,1992,CM010A,14
TINK,1992,CM017A,2
TINK,1992,CM047A,2
TINK,1992,CM048A,15
TINK,1992,CM9999,1
TINK,1992,EU002B,7
TINK,1992,EU002C,6
TINK,1992,EU002E,1
TINK,1992,EU007A,2
TINK,1992,EU008A,2
TINK,1992,EU009A,6
TINK,1992,EU011A,6
TINK,1992,EU013A,1
TINK,1992,EU016A,6
TINK,1992,EU017A,8
TINK,1992,EU032A,2
TINK,1992,EU040A,3
TINK,1992,EU043A,1
TINK,1992,EU047A,6
TINK,1992,EU049A,2
TINK,1992,EU051A,3
TINK,1992,EU9961,2
TINK,1992,EU9965,1
TINK,1992,EU9999,2
TINK,1992,FR005D,70
TINK,1992,FU002B,61
TINK,1992,GO003A,1
TINK,1992,GO006C,1
TINK,1992,GO9999,1
TINK,1992,NA002A,1
TINK,1992,NA003B,7
TINK,1992,NA006A,2
TINK,1992,NA032A,5
TINK,1992,NA037A,3
TINK,1992,NA156A,5
TINK,1992,NE006A,2
TINK,1992,NI002A,1
TINK,1992,NI005A,20
TINK,1992,NI025A,1
TINK,1992,PE002A,6
TINK,1992,PI017A,1
TINK,1992,PI018A,1
TINK,1992,PI022B,1
TINK,1992,PI023A,1
TINK,1992,SA001A,2
TINK,1992,SA001B,1
TINK,1992,SP002A,1
TINK,1992,SY003A,4
TINK,1992,TA001A,55
TINK,1992,TA001D,1
TINK,1992,TA004A,1
TINK,1993,AC003A,2
TINK,1993,AC013A,9
TINK,1993,AC014C,1
TINK,1993,AC035A,4
TINK,1993,AC042A,1
TINK,1993,AC046A,3
TINK,1993,AC9964,2
TINK,1993,AC9969,14
TINK,1993,AC9996,2
TINK,1993,AC9999,5
TINK,1993,BR001A,90
TINK,1993,BR006A,25
TINK,1993,CM004A,4
TINK,1993,CM010A,22
TINK,1993,CM048A,22
TINK,1993,CM052A,2
TINK,1993,EU002B,1
TINK,1993,EU002C,3
TINK,1993,EU002E,14
TINK,1993,EU009A,5
TINK,1993,EU011A,4
TINK,1993,EU013A,2
TINK,1993,EU016A,3
TINK,1993,EU017A,2
TINK,1993,EU019A,2
TINK,1993,EU029A,1
TINK,1993,EU032A,2
TINK,1993,EU043A,2
TINK,1993,EU047A,7
TINK,1993,EU048A,2
TINK,1993,EU049A,5
TINK,1993,EU051A,2
TINK,1993,EU051B,1
TINK,1993,EU9964,1
TINK,1993,EU9999,4
TINK,1993,FR002C,1
TINK,1993,FR005A,1
TINK,1993,FR005D,70
TINK,1993,FR9999,6
TINK,1993,FU002B,44
TINK,1993,FU002F,5
TINK,1993,NA003B,5
TINK,1993,NA006A,4
TINK,1993,NA006B,1
TINK,1993,NA032A,4
TINK,1993,NA033A,2
TINK,1993,NA037A,1
TINK,1993,NA156A,6
TINK,1993,NE003A,3
TINK,1993,NE020A,1
TINK,1993,NI005A,24
TINK,1993,NI008A,1
TINK,1993,NI9999,4
TINK,1993,PE002A,4
TINK,1993,PI023A,2
TINK,1993,PI026A,1
TINK,1993,PI9999,2
TINK,1993,SA001A,2
TINK,1993,SA001B,1
TINK,1993,TA001A,34
TINK,1994,AC004A,7
TINK,1994,AC013A,12
TINK,1994,AC022A,2
TINK,1994,AC035A,2
TINK,1994,AC046A,5
TINK,1994,AC152A,1
TINK,1994,AC9969,3
TINK,1994,AC9997,2
TINK,1994,AC9999,2
TINK,1994,BR001A,130
TINK,1994,BR006A,8
TINK,1994,CA002A,1
TINK,1994,CM004A,2
TINK,1994,CM009A,1
TINK,1994,CM010A,13
TINK,1994,CM017A,5
TINK,1994,CM048A,22
TINK,1994,CM052A,1
TINK,1994,CM9999,1
TINK,1994,EU002B,5
TINK,1994,EU002C,3
TINK,1994,EU002E,5
TINK,1994,EU004A,1
TINK,1994,EU009A,3
TINK,1994,EU011A,4
TINK,1994,EU016A,1
TINK,1994,EU017A,1
TINK,1994,EU032A,1
TINK,1994,EU040A,4
TINK,1994,EU047A,5
TINK,1994,EU048A,4
TINK,1994,EU049A,6
TINK,1994,EU051A,1
TINK,1994,EU056A,2
TINK,1994,EU057A,7
TINK,1994,EU9961,4
TINK,1994,EU9999,2
TINK,1994,FR005D,51
TINK,1994,FR007A,2
TINK,1994,FU002B,42
TINK,1994,FU002F,11
TINK,1994,GO9999,1
TINK,1994,NA003B,12
TINK,1994,NA006A,2
